Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #143 has been created in Source DC, Host #0
0.1: Broker1: VM #225 has been created in Source DC, Host #1
0.1: Broker1: VM #244 has been created in Source DC, Host #2
0.1: Broker1: VM #342 has been created in Source DC, Host #3
0.1: Broker1: VM #510 has been created in Source DC, Host #4
0.1: Broker1: VM #49 has been created in Source DC, Host #5
0.1: Broker1: VM #127 has been created in Source DC, Host #6
0.1: Broker1: VM #21 has been created in Source DC, Host #7
0.1: Broker1: VM #321 has been created in Source DC, Host #8
0.1: Broker1: VM #514 has been created in Source DC, Host #9
0.1: Broker1: VM #378 has been created in Source DC, Host #10
0.1: Broker1: VM #357 has been created in Source DC, Host #11
0.1: Broker1: VM #409 has been created in Source DC, Host #12
0.1: Broker1: VM #7 has been created in Source DC, Host #13
0.1: Broker1: VM #591 has been created in Source DC, Host #14
0.1: Broker1: VM #198 has been created in Source DC, Host #15
0.1: Broker1: VM #418 has been created in Source DC, Host #16
0.1: Broker1: VM #212 has been created in Source DC, Host #17
0.1: Broker1: VM #447 has been created in Source DC, Host #18
0.1: Broker1: VM #287 has been created in Source DC, Host #19
0.1: Broker1: VM #429 has been created in Source DC, Host #20
0.1: Broker1: VM #121 has been created in Source DC, Host #21
0.1: Broker1: VM #141 has been created in Source DC, Host #22
0.1: Broker1: VM #343 has been created in Source DC, Host #23
0.1: Broker1: VM #329 has been created in Source DC, Host #24
0.1: Broker1: VM #421 has been created in Source DC, Host #25
0.1: Broker1: VM #175 has been created in Source DC, Host #26
0.1: Broker1: VM #553 has been created in Source DC, Host #27
0.1: Broker1: VM #424 has been created in Source DC, Host #28
0.1: Broker1: VM #330 has been created in Source DC, Host #29
0.1: Broker1: VM #39 has been created in Source DC, Host #30
0.1: Broker1: VM #50 has been created in Source DC, Host #31
0.1: Broker1: VM #40 has been created in Source DC, Host #32
0.1: Broker1: VM #63 has been created in Source DC, Host #33
0.1: Broker1: VM #230 has been created in Source DC, Host #34
0.1: Broker1: VM #82 has been created in Source DC, Host #35
0.1: Broker1: VM #34 has been created in Source DC, Host #36
0.1: Broker1: VM #248 has been created in Source DC, Host #37
0.1: Broker1: VM #532 has been created in Source DC, Host #38
0.1: Broker1: VM #360 has been created in Source DC, Host #39
0.1: Broker1: VM #236 has been created in Source DC, Host #40
0.1: Broker1: VM #140 has been created in Source DC, Host #41
0.1: Broker1: VM #128 has been created in Source DC, Host #42
0.1: Broker1: VM #465 has been created in Source DC, Host #43
0.1: Broker1: VM #9 has been created in Source DC, Host #44
0.1: Broker1: VM #30 has been created in Source DC, Host #45
0.1: Broker1: VM #54 has been created in Source DC, Host #46
0.1: Broker1: VM #533 has been created in Source DC, Host #47
0.1: Broker1: VM #25 has been created in Source DC, Host #48
0.1: Broker1: VM #259 has been created in Source DC, Host #49
0.1: Broker1: VM #495 has been created in Source DC, Host #50
0.1: Broker1: VM #518 has been created in Source DC, Host #51
0.1: Broker1: VM #317 has been created in Source DC, Host #52
0.1: Broker1: VM #570 has been created in Source DC, Host #53
0.1: Broker1: VM #283 has been created in Source DC, Host #54
0.1: Broker1: VM #473 has been created in Source DC, Host #55
0.1: Broker1: VM #455 has been created in Source DC, Host #56
0.1: Broker1: VM #124 has been created in Source DC, Host #57
0.1: Broker1: VM #292 has been created in Source DC, Host #58
0.1: Broker1: VM #87 has been created in Source DC, Host #59
0.1: Broker1: VM #328 has been created in Source DC, Host #60
0.1: Broker1: VM #31 has been created in Source DC, Host #61
0.1: Broker1: VM #350 has been created in Source DC, Host #62
0.1: Broker1: VM #511 has been created in Source DC, Host #63
0.1: Broker1: VM #163 has been created in Source DC, Host #64
0.1: Broker1: VM #576 has been created in Source DC, Host #65
0.1: Broker1: VM #196 has been created in Source DC, Host #66
0.1: Broker1: VM #573 has been created in Source DC, Host #67
0.1: Broker1: VM #400 has been created in Source DC, Host #68
0.1: Broker1: VM #375 has been created in Source DC, Host #69
0.1: Broker1: VM #505 has been created in Source DC, Host #70
0.1: Broker1: VM #456 has been created in Source DC, Host #71
0.1: Broker1: VM #100 has been created in Source DC, Host #72
0.1: Broker1: VM #19 has been created in Source DC, Host #73
0.1: Broker1: VM #369 has been created in Source DC, Host #74
0.1: Broker1: VM #41 has been created in Source DC, Host #75
0.1: Broker1: VM #195 has been created in Source DC, Host #76
0.1: Broker1: VM #459 has been created in Source DC, Host #77
0.1: Broker1: VM #26 has been created in Source DC, Host #78
0.1: Broker1: VM #521 has been created in Source DC, Host #79
0.1: Broker1: VM #74 has been created in Source DC, Host #80
0.1: Broker1: VM #374 has been created in Source DC, Host #81
0.1: Broker1: VM #438 has been created in Source DC, Host #82
0.1: Broker1: VM #36 has been created in Source DC, Host #83
0.1: Broker1: VM #306 has been created in Source DC, Host #84
0.1: Broker1: VM #551 has been created in Source DC, Host #85
0.1: Broker1: VM #484 has been created in Source DC, Host #86
0.1: Broker1: VM #569 has been created in Source DC, Host #87
0.1: Broker1: VM #27 has been created in Source DC, Host #88
0.1: Broker1: VM #368 has been created in Source DC, Host #89
0.1: Broker1: VM #113 has been created in Source DC, Host #90
0.1: Broker1: VM #157 has been created in Source DC, Host #91
0.1: Broker1: VM #481 has been created in Source DC, Host #92
0.1: Broker1: VM #584 has been created in Source DC, Host #93
0.1: Broker1: VM #116 has been created in Source DC, Host #94
0.1: Broker1: VM #529 has been created in Source DC, Host #95
0.1: Broker1: VM #289 has been created in Source DC, Host #96
0.1: Broker1: VM #469 has been created in Source DC, Host #97
0.1: Broker1: VM #439 has been created in Source DC, Host #98
0.1: Broker1: VM #442 has been created in Source DC, Host #99
0.1: Broker1: VM #217 has been created in Source DC, Host #100
0.1: Broker1: VM #349 has been created in Source DC, Host #101
0.1: Broker1: VM #367 has been created in Source DC, Host #102
0.1: Broker1: VM #153 has been created in Source DC, Host #103
0.1: Broker1: VM #384 has been created in Source DC, Host #104
0.1: Broker1: VM #380 has been created in Source DC, Host #105
0.1: Broker1: VM #410 has been created in Source DC, Host #106
0.1: Broker1: VM #203 has been created in Source DC, Host #107
0.1: Broker1: VM #445 has been created in Source DC, Host #108
0.1: Broker1: VM #506 has been created in Source DC, Host #109
0.1: Broker1: VM #154 has been created in Source DC, Host #110
0.1: Broker1: VM #275 has been created in Source DC, Host #111
0.1: Broker1: VM #168 has been created in Source DC, Host #112
0.1: Broker1: VM #65 has been created in Source DC, Host #113
0.1: Broker1: VM #156 has been created in Source DC, Host #114
