Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #537 has been created in Source DC, Host #0
0.1: Broker1: VM #581 has been created in Source DC, Host #1
0.1: Broker1: VM #270 has been created in Source DC, Host #2
0.1: Broker1: VM #250 has been created in Source DC, Host #3
0.1: Broker1: VM #593 has been created in Source DC, Host #4
0.1: Broker1: VM #542 has been created in Source DC, Host #5
0.1: Broker1: VM #308 has been created in Source DC, Host #6
0.1: Broker1: VM #39 has been created in Source DC, Host #7
0.1: Broker1: VM #204 has been created in Source DC, Host #8
0.1: Broker1: VM #219 has been created in Source DC, Host #9
0.1: Broker1: VM #269 has been created in Source DC, Host #10
0.1: Broker1: VM #25 has been created in Source DC, Host #11
0.1: Broker1: VM #82 has been created in Source DC, Host #12
0.1: Broker1: VM #182 has been created in Source DC, Host #13
0.1: Broker1: VM #354 has been created in Source DC, Host #14
0.1: Broker1: VM #133 has been created in Source DC, Host #15
0.1: Broker1: VM #272 has been created in Source DC, Host #16
0.1: Broker1: VM #267 has been created in Source DC, Host #17
0.1: Broker1: VM #418 has been created in Source DC, Host #18
0.1: Broker1: VM #288 has been created in Source DC, Host #19
0.1: Broker1: VM #432 has been created in Source DC, Host #20
0.1: Broker1: VM #502 has been created in Source DC, Host #21
0.1: Broker1: VM #88 has been created in Source DC, Host #22
0.1: Broker1: VM #201 has been created in Source DC, Host #23
0.1: Broker1: VM #29 has been created in Source DC, Host #24
0.1: Broker1: VM #283 has been created in Source DC, Host #25
0.1: Broker1: VM #209 has been created in Source DC, Host #26
0.1: Broker1: VM #187 has been created in Source DC, Host #27
0.1: Broker1: VM #424 has been created in Source DC, Host #28
0.1: Broker1: VM #484 has been created in Source DC, Host #29
0.1: Broker1: VM #345 has been created in Source DC, Host #30
0.1: Broker1: VM #59 has been created in Source DC, Host #31
0.1: Broker1: VM #355 has been created in Source DC, Host #32
0.1: Broker1: VM #383 has been created in Source DC, Host #33
