Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #104 has been created in Source DC, Host #0
0.1: Broker1: VM #381 has been created in Source DC, Host #1
0.1: Broker1: VM #180 has been created in Source DC, Host #2
0.1: Broker1: VM #334 has been created in Source DC, Host #3
0.1: Broker1: VM #303 has been created in Source DC, Host #4
0.1: Broker1: VM #75 has been created in Source DC, Host #5
0.1: Broker1: VM #437 has been created in Source DC, Host #6
0.1: Broker1: VM #530 has been created in Source DC, Host #7
0.1: Broker1: VM #165 has been created in Source DC, Host #8
0.1: Broker1: VM #137 has been created in Source DC, Host #9
0.1: Broker1: VM #23 has been created in Source DC, Host #10
0.1: Broker1: VM #300 has been created in Source DC, Host #11
0.1: Broker1: VM #504 has been created in Source DC, Host #12
0.1: Broker1: VM #144 has been created in Source DC, Host #13
0.1: Broker1: VM #284 has been created in Source DC, Host #14
0.1: Broker1: VM #370 has been created in Source DC, Host #15
0.1: Broker1: VM #462 has been created in Source DC, Host #16
0.1: Broker1: VM #154 has been created in Source DC, Host #17
0.1: Broker1: VM #111 has been created in Source DC, Host #18
0.1: Broker1: VM #597 has been created in Source DC, Host #19
0.1: Broker1: VM #482 has been created in Source DC, Host #20
0.1: Broker1: VM #52 has been created in Source DC, Host #21
0.1: Broker1: VM #68 has been created in Source DC, Host #22
0.1: Broker1: VM #97 has been created in Source DC, Host #23
0.1: Broker1: VM #586 has been created in Source DC, Host #24
0.1: Broker1: VM #326 has been created in Source DC, Host #25
0.1: Broker1: VM #199 has been created in Source DC, Host #26
0.1: Broker1: VM #238 has been created in Source DC, Host #27
0.1: Broker1: VM #330 has been created in Source DC, Host #28
0.1: Broker1: VM #116 has been created in Source DC, Host #29
0.1: Broker1: VM #24 has been created in Source DC, Host #30
0.1: Broker1: VM #273 has been created in Source DC, Host #31
0.1: Broker1: VM #139 has been created in Source DC, Host #32
0.1: Broker1: VM #155 has been created in Source DC, Host #33
0.1: Broker1: VM #148 has been created in Source DC, Host #34
0.1: Broker1: VM #283 has been created in Source DC, Host #35
0.1: Broker1: VM #271 has been created in Source DC, Host #36
0.1: Broker1: VM #475 has been created in Source DC, Host #37
