Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #303 has been created in Source DC, Host #0
0.1: Broker1: VM #317 has been created in Source DC, Host #1
0.1: Broker1: VM #149 has been created in Source DC, Host #2
0.1: Broker1: VM #425 has been created in Source DC, Host #3
0.1: Broker1: VM #220 has been created in Source DC, Host #4
0.1: Broker1: VM #290 has been created in Source DC, Host #5
0.1: Broker1: VM #232 has been created in Source DC, Host #6
0.1: Broker1: VM #236 has been created in Source DC, Host #7
0.1: Broker1: VM #495 has been created in Source DC, Host #8
0.1: Broker1: VM #3 has been created in Source DC, Host #9
0.1: Broker1: VM #383 has been created in Source DC, Host #10
0.1: Broker1: VM #540 has been created in Source DC, Host #11
0.1: Broker1: VM #386 has been created in Source DC, Host #12
0.1: Broker1: VM #43 has been created in Source DC, Host #13
0.1: Broker1: VM #190 has been created in Source DC, Host #14
0.1: Broker1: VM #513 has been created in Source DC, Host #15
0.1: Broker1: VM #118 has been created in Source DC, Host #16
0.1: Broker1: VM #452 has been created in Source DC, Host #17
0.1: Broker1: VM #544 has been created in Source DC, Host #18
0.1: Broker1: VM #182 has been created in Source DC, Host #19
0.1: Broker1: VM #492 has been created in Source DC, Host #20
0.1: Broker1: VM #527 has been created in Source DC, Host #21
0.1: Broker1: VM #279 has been created in Source DC, Host #22
0.1: Broker1: VM #125 has been created in Source DC, Host #23
0.1: Broker1: VM #424 has been created in Source DC, Host #24
0.1: Broker1: VM #454 has been created in Source DC, Host #25
0.1: Broker1: VM #105 has been created in Source DC, Host #26
0.1: Broker1: VM #557 has been created in Source DC, Host #27
0.1: Broker1: VM #52 has been created in Source DC, Host #28
0.1: Broker1: VM #208 has been created in Source DC, Host #29
0.1: Broker1: VM #11 has been created in Source DC, Host #30
0.1: Broker1: VM #368 has been created in Source DC, Host #31
0.1: Broker1: VM #463 has been created in Source DC, Host #32
0.1: Broker1: VM #455 has been created in Source DC, Host #33
0.1: Broker1: VM #251 has been created in Source DC, Host #34
0.1: Broker1: VM #556 has been created in Source DC, Host #35
0.1: Broker1: VM #30 has been created in Source DC, Host #36
0.1: Broker1: VM #261 has been created in Source DC, Host #37
0.1: Broker1: VM #212 has been created in Source DC, Host #38
0.1: Broker1: VM #124 has been created in Source DC, Host #39
0.1: Broker1: VM #277 has been created in Source DC, Host #40
0.1: Broker1: VM #93 has been created in Source DC, Host #41
0.1: Broker1: VM #494 has been created in Source DC, Host #42
0.1: Broker1: VM #448 has been created in Source DC, Host #43
0.1: Broker1: VM #355 has been created in Source DC, Host #44
0.1: Broker1: VM #416 has been created in Source DC, Host #45
0.1: Broker1: VM #86 has been created in Source DC, Host #46
0.1: Broker1: VM #69 has been created in Source DC, Host #47
0.1: Broker1: VM #435 has been created in Source DC, Host #48
0.1: Broker1: VM #114 has been created in Source DC, Host #49
0.1: Broker1: VM #150 has been created in Source DC, Host #50
0.1: Broker1: VM #580 has been created in Source DC, Host #51
0.1: Broker1: VM #139 has been created in Source DC, Host #52
0.1: Broker1: VM #370 has been created in Source DC, Host #53
0.1: Broker1: VM #441 has been created in Source DC, Host #54
0.1: Broker1: VM #71 has been created in Source DC, Host #55
0.1: Broker1: VM #98 has been created in Source DC, Host #56
0.1: Broker1: VM #462 has been created in Source DC, Host #57
0.1: Broker1: VM #371 has been created in Source DC, Host #58
0.1: Broker1: VM #252 has been created in Source DC, Host #59
0.1: Broker1: VM #32 has been created in Source DC, Host #60
0.1: Broker1: VM #503 has been created in Source DC, Host #61
0.1: Broker1: VM #346 has been created in Source DC, Host #62
0.1: Broker1: VM #281 has been created in Source DC, Host #63
0.1: Broker1: VM #466 has been created in Source DC, Host #64
