Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #463 has been created in Source DC, Host #0
0.1: Broker1: VM #351 has been created in Source DC, Host #1
0.1: Broker1: VM #96 has been created in Source DC, Host #2
0.1: Broker1: VM #347 has been created in Source DC, Host #3
0.1: Broker1: VM #126 has been created in Source DC, Host #4
0.1: Broker1: VM #437 has been created in Source DC, Host #5
0.1: Broker1: VM #428 has been created in Source DC, Host #6
0.1: Broker1: VM #410 has been created in Source DC, Host #7
0.1: Broker1: VM #384 has been created in Source DC, Host #8
0.1: Broker1: VM #411 has been created in Source DC, Host #9
0.1: Broker1: VM #21 has been created in Source DC, Host #10
0.1: Broker1: VM #215 has been created in Source DC, Host #11
0.1: Broker1: VM #227 has been created in Source DC, Host #12
0.1: Broker1: VM #9 has been created in Source DC, Host #13
0.1: Broker1: VM #18 has been created in Source DC, Host #14
0.1: Broker1: VM #265 has been created in Source DC, Host #15
0.1: Broker1: VM #415 has been created in Source DC, Host #16
0.1: Broker1: VM #479 has been created in Source DC, Host #17
0.1: Broker1: VM #39 has been created in Source DC, Host #18
0.1: Broker1: VM #395 has been created in Source DC, Host #19
0.1: Broker1: VM #491 has been created in Source DC, Host #20
0.1: Broker1: VM #301 has been created in Source DC, Host #21
0.1: Broker1: VM #399 has been created in Source DC, Host #22
0.1: Broker1: VM #17 has been created in Source DC, Host #23
0.1: Broker1: VM #520 has been created in Source DC, Host #24
0.1: Broker1: VM #81 has been created in Source DC, Host #25
0.1: Broker1: VM #361 has been created in Source DC, Host #26
0.1: Broker1: VM #545 has been created in Source DC, Host #27
0.1: Broker1: VM #66 has been created in Source DC, Host #28
0.1: Broker1: VM #346 has been created in Source DC, Host #29
0.1: Broker1: VM #314 has been created in Source DC, Host #30
0.1: Broker1: VM #193 has been created in Source DC, Host #31
0.1: Broker1: VM #226 has been created in Source DC, Host #32
0.1: Broker1: VM #102 has been created in Source DC, Host #33
0.1: Broker1: VM #318 has been created in Source DC, Host #34
0.1: Broker1: VM #168 has been created in Source DC, Host #35
0.1: Broker1: VM #307 has been created in Source DC, Host #36
0.1: Broker1: VM #277 has been created in Source DC, Host #37
0.1: Broker1: VM #439 has been created in Source DC, Host #38
0.1: Broker1: VM #3 has been created in Source DC, Host #39
0.1: Broker1: VM #115 has been created in Source DC, Host #40
0.1: Broker1: VM #369 has been created in Source DC, Host #41
0.1: Broker1: VM #311 has been created in Source DC, Host #42
0.1: Broker1: VM #503 has been created in Source DC, Host #43
0.1: Broker1: VM #513 has been created in Source DC, Host #44
0.1: Broker1: VM #86 has been created in Source DC, Host #45
0.1: Broker1: VM #424 has been created in Source DC, Host #46
0.1: Broker1: VM #548 has been created in Source DC, Host #47
0.1: Broker1: VM #247 has been created in Source DC, Host #48
0.1: Broker1: VM #38 has been created in Source DC, Host #49
0.1: Broker1: VM #178 has been created in Source DC, Host #50
0.1: Broker1: VM #407 has been created in Source DC, Host #51
0.1: Broker1: VM #389 has been created in Source DC, Host #52
0.1: Broker1: VM #114 has been created in Source DC, Host #53
0.1: Broker1: VM #486 has been created in Source DC, Host #54
0.1: Broker1: VM #516 has been created in Source DC, Host #55
0.1: Broker1: VM #300 has been created in Source DC, Host #56
0.1: Broker1: VM #593 has been created in Source DC, Host #57
0.1: Broker1: VM #58 has been created in Source DC, Host #58
0.1: Broker1: VM #507 has been created in Source DC, Host #59
0.1: Broker1: VM #538 has been created in Source DC, Host #60
0.1: Broker1: VM #293 has been created in Source DC, Host #61
0.1: Broker1: VM #179 has been created in Source DC, Host #62
0.1: Broker1: VM #430 has been created in Source DC, Host #63
0.1: Broker1: VM #462 has been created in Source DC, Host #64
0.1: Broker1: VM #438 has been created in Source DC, Host #65
0.1: Broker1: VM #44 has been created in Source DC, Host #66
0.1: Broker1: VM #222 has been created in Source DC, Host #67
0.1: Broker1: VM #185 has been created in Source DC, Host #68
0.1: Broker1: VM #204 has been created in Source DC, Host #69
0.1: Broker1: VM #8 has been created in Source DC, Host #70
0.1: Broker1: VM #402 has been created in Source DC, Host #71
0.1: Broker1: VM #498 has been created in Source DC, Host #72
0.1: Broker1: VM #150 has been created in Source DC, Host #73
0.1: Broker1: VM #82 has been created in Source DC, Host #74
