Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #420 has been created in Source DC, Host #0
0.1: Broker1: VM #293 has been created in Source DC, Host #1
0.1: Broker1: VM #202 has been created in Source DC, Host #2
0.1: Broker1: VM #196 has been created in Source DC, Host #3
0.1: Broker1: VM #279 has been created in Source DC, Host #4
0.1: Broker1: VM #120 has been created in Source DC, Host #5
0.1: Broker1: VM #342 has been created in Source DC, Host #6
0.1: Broker1: VM #103 has been created in Source DC, Host #7
0.1: Broker1: VM #554 has been created in Source DC, Host #8
0.1: Broker1: VM #285 has been created in Source DC, Host #9
0.1: Broker1: VM #508 has been created in Source DC, Host #10
0.1: Broker1: VM #151 has been created in Source DC, Host #11
0.1: Broker1: VM #299 has been created in Source DC, Host #12
0.1: Broker1: VM #425 has been created in Source DC, Host #13
0.1: Broker1: VM #87 has been created in Source DC, Host #14
0.1: Broker1: VM #290 has been created in Source DC, Host #15
0.1: Broker1: VM #580 has been created in Source DC, Host #16
0.1: Broker1: VM #43 has been created in Source DC, Host #17
0.1: Broker1: VM #363 has been created in Source DC, Host #18
0.1: Broker1: VM #203 has been created in Source DC, Host #19
0.1: Broker1: VM #49 has been created in Source DC, Host #20
0.1: Broker1: VM #481 has been created in Source DC, Host #21
0.1: Broker1: VM #168 has been created in Source DC, Host #22
0.1: Broker1: VM #29 has been created in Source DC, Host #23
0.1: Broker1: VM #180 has been created in Source DC, Host #24
0.1: Broker1: VM #529 has been created in Source DC, Host #25
0.1: Broker1: VM #328 has been created in Source DC, Host #26
0.1: Broker1: VM #312 has been created in Source DC, Host #27
0.1: Broker1: VM #130 has been created in Source DC, Host #28
0.1: Broker1: VM #397 has been created in Source DC, Host #29
0.1: Broker1: VM #152 has been created in Source DC, Host #30
0.1: Broker1: VM #22 has been created in Source DC, Host #31
0.1: Broker1: VM #92 has been created in Source DC, Host #32
0.1: Broker1: VM #416 has been created in Source DC, Host #33
0.1: Broker1: VM #71 has been created in Source DC, Host #34
0.1: Broker1: VM #261 has been created in Source DC, Host #35
0.1: Broker1: VM #82 has been created in Source DC, Host #36
0.1: Broker1: VM #444 has been created in Source DC, Host #37
0.1: Broker1: VM #224 has been created in Source DC, Host #38
0.1: Broker1: VM #146 has been created in Source DC, Host #39
0.1: Broker1: VM #162 has been created in Source DC, Host #40
0.1: Broker1: VM #2 has been created in Source DC, Host #41
0.1: Broker1: VM #365 has been created in Source DC, Host #42
0.1: Broker1: VM #20 has been created in Source DC, Host #43
0.1: Broker1: VM #594 has been created in Source DC, Host #44
