Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #30 has been created in Source DC, Host #0
0.1: Broker1: VM #488 has been created in Source DC, Host #1
0.1: Broker1: VM #426 has been created in Source DC, Host #2
0.1: Broker1: VM #245 has been created in Source DC, Host #3
0.1: Broker1: VM #336 has been created in Source DC, Host #4
0.1: Broker1: VM #448 has been created in Source DC, Host #5
0.1: Broker1: VM #370 has been created in Source DC, Host #6
0.1: Broker1: VM #482 has been created in Source DC, Host #7
0.1: Broker1: VM #594 has been created in Source DC, Host #8
0.1: Broker1: VM #329 has been created in Source DC, Host #9
0.1: Broker1: VM #89 has been created in Source DC, Host #10
0.1: Broker1: VM #590 has been created in Source DC, Host #11
0.1: Broker1: VM #244 has been created in Source DC, Host #12
0.1: Broker1: VM #437 has been created in Source DC, Host #13
0.1: Broker1: VM #434 has been created in Source DC, Host #14
0.1: Broker1: VM #178 has been created in Source DC, Host #15
0.1: Broker1: VM #549 has been created in Source DC, Host #16
0.1: Broker1: VM #317 has been created in Source DC, Host #17
0.1: Broker1: VM #125 has been created in Source DC, Host #18
0.1: Broker1: VM #324 has been created in Source DC, Host #19
0.1: Broker1: VM #246 has been created in Source DC, Host #20
0.1: Broker1: VM #522 has been created in Source DC, Host #21
0.1: Broker1: VM #253 has been created in Source DC, Host #22
0.1: Broker1: VM #285 has been created in Source DC, Host #23
0.1: Broker1: VM #387 has been created in Source DC, Host #24
0.1: Broker1: VM #539 has been created in Source DC, Host #25
0.1: Broker1: VM #327 has been created in Source DC, Host #26
0.1: Broker1: VM #27 has been created in Source DC, Host #27
0.1: Broker1: VM #91 has been created in Source DC, Host #28
0.1: Broker1: VM #462 has been created in Source DC, Host #29
0.1: Broker1: VM #58 has been created in Source DC, Host #30
0.1: Broker1: VM #183 has been created in Source DC, Host #31
0.1: Broker1: VM #515 has been created in Source DC, Host #32
0.1: Broker1: VM #559 has been created in Source DC, Host #33
0.1: Broker1: VM #65 has been created in Source DC, Host #34
0.1: Broker1: VM #194 has been created in Source DC, Host #35
0.1: Broker1: VM #562 has been created in Source DC, Host #36
0.1: Broker1: VM #575 has been created in Source DC, Host #37
0.1: Broker1: VM #270 has been created in Source DC, Host #38
0.1: Broker1: VM #357 has been created in Source DC, Host #39
0.1: Broker1: VM #354 has been created in Source DC, Host #40
0.1: Broker1: VM #126 has been created in Source DC, Host #41
0.1: Broker1: VM #204 has been created in Source DC, Host #42
